id,source_id,split,label,expresses_positive_emotion,contains_praise,mentions_enjoyment,describes_high_quality,expresses_negative_emotion,contains_criticism,mentions_disappointment,describes_low_quality,mentions_good_acting_or_writing,mentions_bad_acting_or_writing,contains_comparison,uses_strong_opinion,contains_irony_or_sarcasm,contains_mixed_sentiment,sounds_uncertain,uses_emotional_language,contains_recommendation,mentions_exciting_content,mentions_boredom,sounds_confident
sst2_03877,train_33921,test,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_03879,train_7986,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1
sst2_03880,train_54940,train,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
sst2_03881,train_61967,train,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_03882,train_13097,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_03884,train_32565,train,negative,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
sst2_03886,train_3727,train,positive,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
sst2_03883,train_46633,train,positive,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_03887,train_8955,test,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
sst2_03885,validation_590,train,negative,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1
sst2_03888,train_64994,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_03889,train_10498,train,positive,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
sst2_03891,train_26143,train,positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
sst2_03890,train_52210,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_03892,train_23554,train,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_03894,train_48741,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_03893,validation_264,train,negative,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
sst2_03897,train_35937,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1
sst2_03896,train_12450,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_03895,train_12630,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_03898,train_42232,train,positive,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1
sst2_03899,train_63059,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_03900,train_23294,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_03901,train_36973,train,negative,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1
sst2_03903,train_43764,train,negative,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1
sst2_03902,train_27968,train,positive,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
sst2_03904,train_49784,train,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
sst2_03905,train_49473,test,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_03906,train_29550,train,positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
sst2_03908,train_67284,train,negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_03907,train_59871,test,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1
sst2_03909,train_1398,train,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_03910,train_40160,train,negative,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sst2_03911,train_1814,test,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_03912,train_27143,train,negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_03913,train_33149,train,positive,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
sst2_03915,train_21708,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_03916,train_44531,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_03914,train_56053,train,positive,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1
sst2_03917,train_5285,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_03918,train_3503,train,positive,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_03919,train_52324,train,negative,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1
sst2_03920,train_33025,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_03921,validation_311,train,positive,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
sst2_03923,train_34392,train,positive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_03922,train_54029,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_03924,train_2912,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1
sst2_03925,train_6218,train,positive,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
sst2_03927,train_41296,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
sst2_03926,train_43853,train,positive,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1
sst2_03928,train_59452,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_03929,train_41824,test,positive,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
sst2_03930,train_67031,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_03933,train_46472,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
sst2_03931,train_31998,test,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_03932,train_49359,train,positive,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
sst2_03934,train_49508,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_03935,train_37987,train,positive,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_03936,train_33648,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_03937,train_5299,train,positive,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_03938,train_43823,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_03939,train_34911,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_03940,train_50543,test,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_03943,train_34119,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_03941,train_66790,train,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_03942,train_61480,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
sst2_03945,train_1242,train,negative,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1
sst2_03944,train_27026,test,negative,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
sst2_03946,train_23822,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_03948,train_14283,train,negative,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
sst2_03947,train_5573,train,negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_03949,train_39854,train,positive,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0
sst2_03950,train_9226,train,positive,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_03952,train_57540,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_03953,train_51655,test,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_03951,train_36311,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1
sst2_03955,train_28577,train,positive,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_03954,train_64076,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1
sst2_03956,train_57014,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1
sst2_03958,train_52863,train,negative,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_03959,train_25055,test,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_03957,train_3938,train,positive,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_03960,train_39134,train,negative,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
sst2_03961,train_52686,train,positive,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_03962,train_22435,train,positive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
sst2_03965,train_27936,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
sst2_03963,train_10914,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1
sst2_03964,train_983,train,positive,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_03967,train_57949,train,positive,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
sst2_03966,train_2709,train,negative,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_03968,train_25384,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_03969,train_43783,train,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_03970,train_20464,train,positive,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
sst2_03972,train_13375,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_03973,validation_144,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1
sst2_03975,train_34137,train,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_03971,train_12964,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_03974,train_22960,train,negative,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1
sst2_03976,train_61789,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_03978,train_12540,test,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_03980,train_11972,train,positive,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_03979,train_6018,train,positive,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
sst2_03977,train_8693,test,positive,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
sst2_03981,train_36546,train,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_03982,train_48801,test,negative,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
sst2_03983,train_50664,train,positive,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
sst2_03984,train_51364,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1
sst2_03985,train_3488,train,positive,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_03986,train_32189,train,positive,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_03987,train_37933,train,negative,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1
sst2_03988,train_59014,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_03989,train_10473,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_03990,train_51318,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_03992,train_21276,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_03991,train_19788,train,positive,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
sst2_03993,train_47870,train,negative,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
sst2_03994,train_8439,train,negative,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
sst2_03995,train_29259,train,positive,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_03996,train_15859,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_03998,train_67323,train,positive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
sst2_03997,train_46303,train,positive,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sst2_03999,train_56131,test,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1
sst2_04000,train_66259,train,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_04001,train_46146,test,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_04003,train_24509,train,positive,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
sst2_04002,train_27330,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_04004,train_16394,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_04005,train_17836,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_04006,train_12315,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_04007,train_50732,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_04008,train_14571,test,negative,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1
sst2_04010,train_18532,train,negative,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_04009,train_40397,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_04012,train_28944,train,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_04014,train_6991,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_04013,train_58320,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1
sst2_04015,train_33747,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_04011,train_34744,train,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1
sst2_04017,train_54266,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_04016,train_43078,train,positive,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
sst2_04019,train_24517,train,positive,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
sst2_04018,train_65823,train,negative,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
sst2_04021,train_6672,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_04020,train_4393,test,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_04023,train_50001,test,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_04022,train_64914,train,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_04024,train_13519,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_04025,train_47226,train,negative,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1
sst2_04027,train_44382,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1
sst2_04029,train_9010,test,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_04030,train_25865,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_04028,train_27789,train,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
sst2_04026,train_36357,train,negative,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1
sst2_04031,train_10363,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_04032,train_64505,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_04035,train_50009,train,positive,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_04033,train_55862,train,positive,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
sst2_04034,train_628,test,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_04036,train_51818,train,negative,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
sst2_04037,train_21971,train,positive,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
sst2_04038,train_7961,test,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1
sst2_04039,train_6016,test,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_04041,train_8799,train,positive,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_04042,train_52881,train,positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_04040,train_12617,train,positive,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
sst2_04043,train_52719,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_04045,train_201,train,positive,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
sst2_04044,train_42780,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1
sst2_04048,train_37102,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_04047,train_35133,train,negative,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
sst2_04049,train_52568,train,positive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_04046,train_42494,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_04052,train_29350,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_04050,train_33603,train,negative,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
sst2_04051,train_11061,train,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
sst2_04053,train_32322,train,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_04054,train_10773,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_04055,train_64101,test,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1
sst2_04056,train_33867,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_04057,train_24936,test,positive,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sst2_04058,train_37927,test,positive,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sst2_04059,train_64331,test,negative,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1
sst2_04061,train_60370,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_04060,train_61769,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_04062,train_12203,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_04063,train_34743,train,positive,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sst2_04064,train_37177,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_04065,train_57344,test,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_04066,train_27625,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1
sst2_04067,train_34478,test,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_04068,train_8494,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_04069,train_40811,train,negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
sst2_04070,train_3114,train,positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_04071,train_23654,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
sst2_04074,train_63105,train,positive,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sst2_04072,train_3708,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_04073,train_40832,train,positive,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
sst2_04076,train_5541,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_04077,train_22761,test,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0
sst2_04078,train_60456,train,positive,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sst2_04080,train_8433,test,positive,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
sst2_04075,train_62166,train,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_04079,train_56500,test,positive,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_04081,train_53633,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_04082,train_63469,train,negative,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_04083,train_43966,train,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_04086,train_63005,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_04085,train_531,test,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_04084,train_49797,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_04087,train_59402,train,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
sst2_04088,train_13505,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_04091,train_60473,train,positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_04089,train_42223,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_04090,train_47775,test,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_04092,train_25953,test,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_04093,train_61340,train,negative,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
sst2_04096,train_24792,test,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_04095,train_33016,test,positive,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
sst2_04094,train_824,train,positive,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_04098,train_56544,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_04097,train_26379,train,positive,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
sst2_04101,train_52432,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_04100,train_24824,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_04099,train_23065,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1
sst2_04104,train_56842,test,negative,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1
sst2_04102,train_5415,train,positive,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_04103,train_39116,train,positive,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
sst2_04105,train_43277,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_04106,train_1538,train,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_04107,train_53470,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_04109,train_52729,train,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_04108,train_25769,train,negative,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1
sst2_04111,train_18988,train,positive,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1
sst2_04112,train_34353,test,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_04110,train_48486,train,negative,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1
sst2_04113,train_34550,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1
sst2_04114,train_55837,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_04115,train_6835,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_04116,train_14165,test,negative,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1
sst2_04117,train_30859,train,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_04118,validation_304,train,positive,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_04120,train_55722,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
